chapter,mention,ner
41,he,PERSON
41,her,PERSON
41,he,PERSON
41,misconduct,CRIMINAL_CHARGE
41,His,PERSON
41,him,PERSON
41,his,PERSON
41,his,PERSON
41,he,PERSON
41,Miss,STATE_OR_PROVINCE
41,De Bourgh,PERSON
41,His,PERSON
41,her,PERSON
41,his,PERSON
41,he,PERSON
41,Elizabeth,PERSON
41,she,PERSON
41,She,PERSON
41,he,PERSON
41,her,PERSON
41,his,PERSON
41,she,PERSON
41,him,PERSON
41,evening,TIME
41,Elizabeth,PERSON
41,his,PERSON
41,Lydia,PERSON
41,Forster,PERSON
41,Meryton,LOCATION
41,early the next morning,DATE
41,her,PERSON
41,her,PERSON
41,Kitty,PERSON
41,one,NUMBER
41,she,PERSON
41,Bennet,PERSON
41,Lydia,PERSON
41,her,PERSON
41,her,PERSON
41,her,PERSON
41,she,PERSON
41,her,PERSON
42,Elizabeth,PERSON
42,her,PERSON
42,she,PERSON
42,Her,PERSON
42,her,PERSON
42,his,PERSON
42,Bennet,PERSON
42,his,PERSON
42,principal,TITLE
42,He,PERSON
42,his,PERSON
42,his,PERSON
42,he,PERSON
42,her,PERSON
42,his,PERSON
42,general,TITLE
42,philosopher,TITLE
42,his,PERSON
42,Elizabeth,PERSON
42,her,PERSON
42,She,PERSON
42,his,PERSON
42,his,PERSON
42,she,PERSON
42,she,PERSON
42,her,PERSON
42,his,PERSON
42,her,PERSON
42,now,DATE
42,she,PERSON
42,his,PERSON
42,his,PERSON
42,Elizabeth,PERSON
42,Wickham,PERSON
42,she,PERSON
42,Kitty,PERSON
42,she,PERSON
42,her,PERSON
42,her,PERSON
42,her,PERSON
42,her,PERSON
42,she,PERSON
42,she,PERSON
42,she,PERSON
42,present,DATE
42,her,PERSON
42,Lakes,MISC
42,now,DATE
42,the uncomfortable hours,DURATION
42,Kitty,PERSON
42,Jane,PERSON
42,Her,PERSON
42,her,PERSON
42,her,PERSON
42,her,PERSON
42,she,PERSON
42,she,PERSON
42,one,NUMBER
42,general,TITLE
42,Lydia,PERSON
42,Kitty,PERSON
42,she,PERSON
42,her,PERSON
42,her,PERSON
42,Forster,PERSON
42,Kitty,PERSON
42,her,PERSON
42,she,PERSON
42,her,PERSON
42,she,PERSON
42,she,PERSON
42,her,PERSON
42,her,PERSON
42,her,PERSON
42,her,PERSON
42,the first fortnight,DURATION
42,three weeks,DURATION
42,Longbourn,LOCATION
42,her,PERSON
42,winter,DATE
42,summer,DATE
42,summer,DATE
42,Bennet,PERSON
42,the middle of,DATE
42,June Kitty,PERSON
42,Meryton,LOCATION
42,Elizabeth,PERSON
42,the following Christmas,DATE
42,once,DATE
42,a day,DURATION
42,Meryton,LOCATION
42,her,PERSON
42,she,PERSON
42,now,DATE
42,a fortnight,DURATION
42,Gardiner,PERSON
42,once,DATE
42,Gardiner,PERSON
42,a fortnight later in July,DATE
42,London,CITY
42,a month,DURATION
42,present,DATE
42,Derbyshire,STATE_OR_PROVINCE
42,three weeks,DURATION
42,Gardiner,PERSON
42,years,DURATION
42,now,DATE
42,a few days,DURATION
42,Matlock,CITY
42,Chatsworth,LOCATION
42,Dovedale,LOCATION
42,she,PERSON
42,her,PERSON
42,her,PERSON
42,Elizabeth,PERSON
42,Lakes,MISC
42,she,PERSON
42,her,PERSON
42,her,PERSON
42,her,PERSON
42,Derbyshire,STATE_OR_PROVINCE
42,Pemberley,LOCATION
42,owner,TITLE
42,her,PERSON
42,she,PERSON
42,his,PERSON
42,his,PERSON
42,now,DATE
42,Four weeks,DURATION
42,her,PERSON
42,Gardiner,PERSON
42,four,NUMBER
42,Longbourn,LOCATION
42,two,NUMBER
42,six,NUMBER
42,eight years old,DURATION
42,two,NUMBER
42,Jane,PERSON
42,general,TITLE
42,her,PERSON
42,one,NUMBER
42,night,TIME
42,Longbourn,LOCATION
42,the next morning,DATE
42,Elizabeth,PERSON
42,One,NUMBER
42,Derbyshire,STATE_OR_PROVINCE
42,Oxford,CITY
42,Blenheim,ORGANIZATION
42,Warwick,ORGANIZATION
42,Kenelworth,LOCATION
42,Birmingham,CITY
42,Derbyshire,STATE_OR_PROVINCE
42,present,DATE
42,Lambton,LOCATION
42,Gardiner,PERSON
42,principal,TITLE
42,five,NUMBER
42,Lambton,PERSON
42,Elizabeth,PERSON
42,Pemberley,PERSON
42,she,PERSON
42,her,PERSON
42,two,NUMBER
42,evening before,TIME
42,Gardiner,PERSON
42,Gardiner,PERSON
42,Elizabeth,PERSON
42,his,PERSON
42,her,PERSON
42,her,PERSON
42,Wickham,PERSON
42,his,PERSON
42,Elizabeth,PERSON
42,Pemberley,LOCATION
42,She,PERSON
42,she,PERSON
42,She,PERSON
42,she,PERSON
42,she,PERSON
42,Gardiner,PERSON
42,her,PERSON
42,she,PERSON
42,Elizabeth,PERSON
42,her,PERSON
42,Darcy,PERSON
42,She,PERSON
42,her,PERSON
42,she,PERSON
42,her,PERSON
42,night,TIME
42,Pemberley,PERSON
42,summer,DATE
42,she,PERSON
42,she,PERSON
42,now,DATE
42,the next morning,DATE
42,her,PERSON
42,she,PERSON
42,she,PERSON
42,she,PERSON
42,END OF THE SECOND,DATE
42,MATLOCK,PERSON
42,Three,NUMBER
42,Author,TITLE
42,III,NUMBER
42,London,CITY
42,T. Egerton,PERSON
42,Military Library,ORGANIZATION
42,Whitehall,ORGANIZATION
42,1813,DATE
43,one,NUMBER
43,Elizabeth,PERSON
43,she,PERSON
43,Pemberley House,ORGANIZATION
43,Elizabeth,PERSON
43,She,PERSON
43,she,PERSON
43,owner,TITLE
43,her,PERSON
43,She,PERSON
43,Elizabeth,PERSON
43,housekeeper,TITLE
43,her,PERSON
43,she,PERSON
43,housekeeper,TITLE
43,she,PERSON
43,her,PERSON
43,her,PERSON
43,Elizabeth,PERSON
43,river,TITLE
43,she,PERSON
43,she,PERSON
43,Elizabeth,PERSON
43,Rosings,PERSON
43,his,PERSON
43,she,PERSON
43,now,DATE
43,her,PERSON
43,housekeeper,TITLE
43,She,PERSON
43,her,PERSON
43,Reynolds,PERSON
43,her,PERSON
43,she,PERSON
43,he,PERSON
43,him,PERSON
43,Elizabeth,PERSON
43,a day,DURATION
43,now,DATE
43,Her,PERSON
43,her,PERSON
43,Wickham,PERSON
43,She,PERSON
43,Her,PERSON
43,her,PERSON
43,she,PERSON
43,housekeeper,TITLE
43,steward,TITLE
43,her,PERSON
43,him,PERSON
43,his,PERSON
43,now,DATE
43,He,PERSON
43,she,PERSON
43,he,PERSON
43,Gardiner,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,Reynolds,PERSON
43,him,PERSON
43,eight years ago,DATE
43,Gardiner,PERSON
43,Lizzy,PERSON
43,Reynolds,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,her,PERSON
43,Darcy,PERSON
43,Elizabeth,PERSON
43,him,PERSON
43,finer,TITLE
43,him,PERSON
43,He,PERSON
43,Elizabeth,PERSON
43,Wickham,PERSON
43,Reynolds,PERSON
43,one,NUMBER
43,Miss Darcy,PERSON
43,eight years old,DURATION
43,she,PERSON
43,Miss,STATE_OR_PROVINCE
43,Darcy,PERSON
43,her,PERSON
43,Gardiner,PERSON
43,day,DURATION
43,She,PERSON
43,present,DATE
43,her,PERSON
43,she,PERSON
43,him,PERSON
43,Gardiner,PERSON
43,Reynolds,PERSON
43,her,PERSON
43,his,PERSON
43,her,PERSON
43,his,PERSON
43,Pemberley,LOCATION
43,the year,DATE
43,Miss,STATE_OR_PROVINCE
43,Darcy,PERSON
43,summer,DATE
43,months,DURATION
43,he,PERSON
43,his,PERSON
43,Elizabeth,PERSON
43,Ramsgate,ORGANIZATION
43,she,PERSON
43,him,PERSON
43,him,PERSON
43,Gardiner,PERSON
43,Elizabeth,PERSON
43,his,PERSON
43,him,PERSON
43,Elizabeth,PERSON
43,housekeeper,TITLE
43,four years old,DURATION
43,she,PERSON
43,him,PERSON
43,him,PERSON
43,he,PERSON
43,her,PERSON
43,he,PERSON
43,her,PERSON
43,Her,PERSON
43,she,PERSON
43,her,PERSON
43,he,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,Darcy,PERSON
43,she,PERSON
43,Gardiner,PERSON
43,His,PERSON
43,he,PERSON
43,his,PERSON
43,him,PERSON
43,Elizabeth,PERSON
43,Reynolds,PERSON
43,her,PERSON
43,She,PERSON
43,Gardiner,PERSON
43,he,PERSON
43,her,PERSON
43,her,PERSON
43,she,PERSON
43,his,PERSON
43,landlord,TITLE
43,He,PERSON
43,she,PERSON
43,one,NUMBER
43,his,PERSON
43,him,PERSON
43,him,PERSON
43,he,PERSON
43,him,PERSON
43,Elizabeth,PERSON
43,him,PERSON
43,her,PERSON
43,his,PERSON
43,Miss,STATE_OR_PROVINCE
43,Darcy,PERSON
43,Elizabeth,PERSON
43,one,NUMBER
43,He,PERSON
43,she,PERSON
43,Reynolds,PERSON
43,Miss,STATE_OR_PROVINCE
43,Darcy,PERSON
43,she,PERSON
43,him,PERSON
43,she,PERSON
43,his,PERSON
43,he,PERSON
43,her,PERSON
43,two,NUMBER
43,three,NUMBER
43,principal,TITLE
43,Elizabeth,PERSON
43,Miss,STATE_OR_PROVINCE
43,Darcy,PERSON
43,she,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,Darcy,PERSON
43,her,PERSON
43,she,PERSON
43,she,PERSON
43,he,PERSON
43,her,PERSON
43,several minutes,DURATION
43,She,PERSON
43,Reynolds,PERSON
43,his,PERSON
43,Elizabeth,PERSON
43,she,PERSON
43,Reynolds,PERSON
43,him,PERSON
43,servant,TITLE
43,landlord,TITLE
43,she,PERSON
43,his,PERSON
43,his,PERSON
43,him,PERSON
43,housekeeper,TITLE
43,his,PERSON
43,she,PERSON
43,he,PERSON
43,his,PERSON
43,she,PERSON
43,his,PERSON
43,she,PERSON
43,general,TITLE
43,housekeeper,TITLE
43,gardener,TITLE
43,river,TITLE
43,Elizabeth,PERSON
43,owner,TITLE
43,her,PERSON
43,twenty,NUMBER
43,his,PERSON
43,his,PERSON
43,Elizabeth,PERSON
43,He,PERSON
43,She,PERSON
43,his,PERSON
43,his,PERSON
43,first,ORDINAL
43,two,NUMBER
43,now,DATE
43,Darcy,PERSON
43,gardener,TITLE
43,his,PERSON
43,his,PERSON
43,his,PERSON
43,he,PERSON
43,her,PERSON
43,his,PERSON
43,she,PERSON
43,his,PERSON
43,her,PERSON
43,the few minutes,DURATION
43,his,PERSON
43,he,PERSON
43,her,PERSON
43,her,PERSON
43,her,PERSON
43,her,PERSON
43,Longbourn,LOCATION
43,Derbyshire,STATE_OR_PROVINCE
43,he,PERSON
43,he,PERSON
43,his,PERSON
43,he,PERSON
43,his,PERSON
43,her,PERSON
43,her,PERSON
43,his,PERSON
43,him,PERSON
43,he,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,his,PERSON
43,her,PERSON
43,She,PERSON
43,Her,PERSON
43,him,PERSON
43,she,PERSON
43,his,PERSON
43,she,PERSON
43,a day,DURATION
43,he,PERSON
43,he,PERSON
43,ten minutes,DURATION
43,his,PERSON
43,he,PERSON
43,his,PERSON
43,his,PERSON
43,She,PERSON
43,his,PERSON
43,he,PERSON
43,her,PERSON
43,her,PERSON
43,her,PERSON
43,she,PERSON
43,his,PERSON
43,he,PERSON
43,Rosing,PERSON
43,his,PERSON
43,he,PERSON
43,his,PERSON
43,her,PERSON
43,She,PERSON
43,now,DATE
43,fall,DATE
43,finer,TITLE
43,Elizabeth,PERSON
43,she,PERSON
43,her,PERSON
43,her,PERSON
43,she,PERSON
43,one,NUMBER
43,Pemberley House,ORGANIZATION
43,Darcy,PERSON
43,Her,PERSON
43,She,PERSON
43,his,PERSON
43,he,PERSON
43,her,PERSON
43,she,PERSON
43,him,PERSON
43,he,PERSON
43,he,PERSON
43,his,PERSON
43,he,PERSON
43,her,PERSON
43,she,PERSON
43,he,PERSON
43,her,PERSON
43,her,PERSON
43,her,PERSON
43,her,PERSON
43,she,PERSON
43,river,TITLE
43,Gardiner,PERSON
43,Park,LOCATION
43,ten,NUMBER
43,one,NUMBER
43,general,TITLE
43,Elizabeth,PERSON
43,Gardiner,PERSON
43,river,TITLE
43,Gardiner,PERSON
43,Her,PERSON
43,he,PERSON
43,Elizabeth,PERSON
43,first,ORDINAL
43,Darcy,PERSON
43,him,PERSON
43,Elizabeth,PERSON
43,he,PERSON
43,she,PERSON
43,he,PERSON
43,past,DATE
43,him,PERSON
43,he,PERSON
43,Pemberley,PERSON
43,she,PERSON
43,he,PERSON
43,his,PERSON
43,his,PERSON
43,she,PERSON
43,she,PERSON
43,she,PERSON
43,her,PERSON
43,Her,PERSON
43,she,PERSON
43,Gardiner,PERSON
43,her,PERSON
43,he,PERSON
43,her,PERSON
43,she,PERSON
43,him,PERSON
43,him,PERSON
43,her,PERSON
43,stroke,CAUSE_OF_DEATH
43,now,DATE
43,she,PERSON
43,she,PERSON
43,his,PERSON
43,his,PERSON
43,his,PERSON
43,his,PERSON
43,she,PERSON
43,he,PERSON
43,now,DATE
43,He,PERSON
43,she,PERSON
43,she,PERSON
43,him,PERSON
43,he,PERSON
43,his,PERSON
43,he,PERSON
43,Gardiner,PERSON
43,he,PERSON
43,he,PERSON
43,Elizabeth,PERSON
43,he,PERSON
43,she,PERSON
43,She,PERSON
43,her,PERSON
43,his,PERSON
43,his,PERSON
43,his,PERSON
43,Darcy,PERSON
43,she,PERSON
43,him,PERSON
43,he,PERSON
43,he,PERSON
43,him,PERSON
43,Gardiner,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,her,PERSON
43,Elizabeth,PERSON
43,her,PERSON
43,Her,PERSON
43,she,PERSON
43,he,PERSON
43,his,PERSON
43,Hunsford,LOCATION
43,he,PERSON
43,two,NUMBER
43,two,NUMBER
43,river,TITLE
43,Gardiner,PERSON
43,morning,TIME
43,Elizabeth,PERSON
43,her,PERSON
43,her,PERSON
43,Darcy,PERSON
43,her,PERSON
43,her,PERSON
43,first,ORDINAL
43,housekeeper,TITLE
43,Bakewell,PERSON
43,She,PERSON
43,him,PERSON
43,she,PERSON
43,his,PERSON
43,she,PERSON
43,his,PERSON
43,she,PERSON
43,steward,TITLE
43,a few hours,DURATION
43,He,PERSON
43,his,PERSON
43,his,PERSON
43,he,PERSON
43,Bingley,PERSON
43,he,PERSON
43,his,PERSON
43,Elizabeth,PERSON
43,Bingley,PERSON
43,Her,PERSON
43,she,PERSON
43,his,PERSON
43,his,PERSON
43,one,NUMBER
43,Lambton,PERSON
43,he,PERSON
43,her,PERSON
43,she,PERSON
43,Miss,STATE_OR_PROVINCE
43,Darcy,PERSON
43,She,PERSON
43,her,PERSON
43,her,PERSON
43,his,PERSON
43,him,PERSON
43,her,PERSON
43,now,DATE
43,Elizabeth,PERSON
43,she,PERSON
43,His,PERSON
43,his,PERSON
43,her,PERSON
43,Gardiner,PERSON
43,a quarter,DURATION
43,He,PERSON
43,her,PERSON
43,she,PERSON
43,She,PERSON
43,Matlock,PERSON
43,she,PERSON
43,she,PERSON
43,her,PERSON
43,her,PERSON
43,her,PERSON
43,Gardiner,PERSON
43,Darcy,PERSON
43,Elizabeth,PERSON
43,him,PERSON
43,now,DATE
43,her,PERSON
43,him,PERSON
43,He,PERSON
43,her,PERSON
43,him,PERSON
43,her,PERSON
43,his,PERSON
43,now,DATE
43,housekeeper,TITLE
43,him,PERSON
43,his,PERSON
43,Elizabeth,PERSON
43,His,PERSON
43,Lizzy,PERSON
43,Wickham,PERSON
43,Wickham,PERSON
43,her,PERSON
43,he,PERSON
43,he,PERSON
43,his,PERSON
43,he,PERSON
43,Elizabeth,PERSON
43,Kent,CITY
43,this morning,DATE
43,she,PERSON
43,she,PERSON
43,him,PERSON
43,she,PERSON
43,him,PERSON
43,he,PERSON
43,his,PERSON
43,her,PERSON
43,another day,DURATION
43,him,PERSON
43,his,PERSON
43,he,PERSON
43,his,PERSON
43,his,PERSON
43,Elizabeth,PERSON
43,his,PERSON
43,Gardiner,PERSON
43,Wickham,PERSON
43,him,PERSON
43,he,PERSON
43,he,PERSON
43,He,PERSON
43,his,PERSON
43,he,PERSON
43,one,NUMBER
43,his,PERSON
43,his,PERSON
43,him,PERSON
43,liberal,IDEOLOGY
43,servant,TITLE
43,he,PERSON
43,Elizabeth,PERSON
43,Wickham,PERSON
43,Kent,CITY
43,Wickham,PERSON
43,Hertfordshire,CITY
43,his,PERSON
43,she,PERSON
43,she,PERSON
43,his,PERSON
43,his,PERSON
43,his,PERSON
43,she,PERSON
43,her,PERSON
43,Gardiner,PERSON
43,now,DATE
43,her,PERSON
43,she,PERSON
43,her,PERSON
43,morning,TIME
43,evening,TIME
43,years,DURATION
43,she,PERSON
43,she,PERSON
43,her,PERSON
43,the day,DATE
43,Elizabeth,PERSON
43,Darcy,PERSON
43,she,PERSON
43,his,PERSON
43,her,PERSON
43,his,PERSON
44,Elizabeth,PERSON
44,Darcy,PERSON
44,day,DURATION
44,morning,TIME
44,his,PERSON
44,her,PERSON
44,her,PERSON
44,morning,TIME
44,Lambton,ORGANIZATION
44,her,PERSON
44,Elizabeth,PERSON
44,her,PERSON
44,she,PERSON
44,day,DURATION
44,Her,PERSON
44,her,PERSON
44,she,PERSON
44,now,DATE
44,a quarter,DURATION
44,Elizabeth,PERSON
44,She,PERSON
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,She,PERSON
44,she,PERSON
44,her,PERSON
44,Miss,STATE_OR_PROVINCE
44,Darcy,PERSON
44,her,PERSON
44,Elizabeth,PERSON
44,her,PERSON
44,Lambton,ORGANIZATION
44,Miss,STATE_OR_PROVINCE
44,Darcy,PERSON
44,few minutes,DURATION
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,she,PERSON
44,She,PERSON
44,her,PERSON
44,Miss,STATE_OR_PROVINCE
44,Darcy,PERSON
44,Elizabeth,PERSON
44,sixteen,NUMBER
44,her,PERSON
44,her,PERSON
44,She,PERSON
44,her,PERSON
44,her,PERSON
44,her,PERSON
44,Elizabeth,PERSON
44,Darcy,PERSON
44,her,PERSON
44,Darcy,PERSON
44,Bingley,PERSON
44,Bingley,PERSON
44,her,PERSON
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,he,PERSON
44,Elizabeth,PERSON
44,him,PERSON
44,she,PERSON
44,he,PERSON
44,her,PERSON
44,general,TITLE
44,He,PERSON
44,her,PERSON
44,he,PERSON
44,Gardiner,PERSON
44,he,PERSON
44,him,PERSON
44,Darcy,PERSON
44,one,NUMBER
44,Elizabeth,PERSON
44,her,PERSON
44,She,PERSON
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,she,PERSON
44,she,PERSON
44,she,PERSON
44,her,PERSON
44,Bingley,PERSON
44,Georgiana,PERSON
44,Darcy,PERSON
44,Bingley,PERSON
44,her,PERSON
44,her,PERSON
44,she,PERSON
44,his,PERSON
44,once,DATE
44,she,PERSON
44,he,PERSON
44,he,PERSON
44,her,PERSON
44,he,PERSON
44,Miss,STATE_OR_PROVINCE
44,Darcy,PERSON
44,Jane,PERSON
44,she,PERSON
44,his,PERSON
44,his,PERSON
44,two,NUMBER
44,three,NUMBER
44,Jane,PERSON
44,she,PERSON
44,her,PERSON
44,her,PERSON
44,he,PERSON
44,eight months,DURATION
44,He,PERSON
44,her,PERSON
44,he,PERSON
44,her,PERSON
44,she,PERSON
44,he,PERSON
44,the 26th of November,DATE
44,Netherfield,LOCATION
44,Elizabeth,PERSON
44,Longbourn,LOCATION
44,his,PERSON
44,he,PERSON
44,her,PERSON
44,her,PERSON
44,Darcy,PERSON
44,general,TITLE
44,yesterday,DATE
44,one day,DURATION
44,she,PERSON
44,her,PERSON
44,she,PERSON
44,she,PERSON
44,he,PERSON
44,she,PERSON
44,his,PERSON
44,her,PERSON
44,she,PERSON
44,a few months ago,DATE
44,Hunsford Parsonage,LOCATION
44,she,PERSON
44,him,PERSON
44,she,PERSON
44,him,PERSON
44,he,PERSON
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,Netherfield,LOCATION
44,Rosings,LOCATION
44,now,DATE
44,Netherfield,LOCATION
44,Rosings,PERSON
44,his,PERSON
44,his,PERSON
44,she,PERSON
44,him,PERSON
44,his,PERSON
44,his,PERSON
44,an hour,DURATION
44,Darcy,PERSON
44,Gardiner,PERSON
44,Miss,STATE_OR_PROVINCE
44,Bennet,PERSON
44,Pemberley,LOCATION
44,his,PERSON
44,him,PERSON
44,Miss,STATE_OR_PROVINCE
44,Darcy,PERSON
44,her,PERSON
44,Gardiner,PERSON
44,Elizabeth,PERSON
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,the day,DATE
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,Bingley,PERSON
44,Elizabeth,PERSON
44,Hertfordshire,CITY
44,her,PERSON
44,Elizabeth,PERSON
44,the last half hour,DATE
44,her,PERSON
44,her,PERSON
44,Bingley,LOCATION
44,her,PERSON
44,she,PERSON
44,Gardiner,PERSON
44,she,PERSON
44,her,PERSON
44,Darcy,PERSON
44,she,PERSON
44,he,PERSON
44,her,PERSON
44,Darcy,PERSON
44,now,DATE
44,servant,TITLE
44,Hertfordshire,CITY
44,Darcy,PERSON
44,his,PERSON
44,his,PERSON
44,his,PERSON
44,he,PERSON
44,now,DATE
44,housekeeper,TITLE
44,servant,TITLE
44,four years old,DURATION
44,him,PERSON
44,he,PERSON
44,him,PERSON
44,he,PERSON
44,liberal,IDEOLOGY
44,he,PERSON
44,Wickham,PERSON
44,Derbyshire,STATE_OR_PROVINCE
44,Darcy,PERSON
44,he,PERSON
44,his,PERSON
44,his,PERSON
44,his,PERSON
44,he,PERSON
44,him,PERSON
44,Elizabeth,PERSON
44,Pemberley,LOCATION
44,this evening,TIME
44,evening,TIME
44,one,NUMBER
44,two,NUMBER
44,hours,DURATION
44,her,PERSON
44,her,PERSON
44,she,PERSON
44,She,PERSON
44,him,PERSON
44,she,PERSON
44,him,PERSON
44,first,ORDINAL
44,now,DATE
44,yesterday,DATE
44,his,PERSON
44,her,PERSON
44,his,PERSON
44,his,PERSON
44,her,PERSON
44,once,DATE
44,her,PERSON
44,her,PERSON
44,her,PERSON
44,him,PERSON
44,her,PERSON
44,two,NUMBER
44,He,PERSON
44,she,PERSON
44,her,PERSON
44,his,PERSON
44,her,PERSON
44,her,PERSON
44,his,PERSON
44,her,PERSON
44,She,PERSON
44,she,PERSON
44,she,PERSON
44,him,PERSON
44,she,PERSON
44,his,PERSON
44,she,PERSON
44,she,PERSON
44,she,PERSON
44,her,PERSON
44,her,PERSON
44,she,PERSON
44,his,PERSON
44,evening,TIME
44,Miss,STATE_OR_PROVINCE
44,Darcy,PERSON
44,the very day,DATE
44,Pemberley,LOCATION
44,Pemberley,LOCATION
44,the following morning,DATE
44,her,PERSON
44,she,PERSON
44,her,PERSON
44,she,PERSON
44,she,PERSON
44,Gardiner,PERSON
44,the day before,DATE
44,Pemberley,LOCATION
44,noon,TIME
44,his,PERSON
45,Elizabeth,PERSON
45,now,DATE
45,Miss Bingley,PERSON
45,Pemberley,LOCATION
45,now,DATE
45,her,PERSON
45,she,PERSON
45,her,PERSON
45,her,PERSON
45,summer,DATE
45,Spanish,NATIONALITY
45,Miss,STATE_OR_PROVINCE
45,Darcy,PERSON
45,Hurst,PERSON
45,Miss Bingley,ORGANIZATION
45,London,CITY
45,she,PERSON
45,Georgiana,PERSON
45,her,PERSON
45,Gardiner,PERSON
45,her,PERSON
45,her,PERSON
45,her,PERSON
45,Hurst,PERSON
45,Miss Bingley,PERSON
45,first,ORDINAL
45,Annesley,PERSON
45,Gardiner,PERSON
45,Elizabeth,PERSON
45,her,PERSON
45,her,PERSON
45,Miss,STATE_OR_PROVINCE
45,Darcy,PERSON
45,she,PERSON
45,Elizabeth,PERSON
45,Miss Bingley,PERSON
45,Miss,STATE_OR_PROVINCE
45,Darcy,PERSON
45,she,PERSON
45,she,PERSON
45,her,PERSON
45,her,PERSON
45,she,PERSON
45,Her,PERSON
45,her,PERSON
45,She,PERSON
45,She,PERSON
45,she,PERSON
45,she,PERSON
45,she,PERSON
45,a quarter,DURATION
45,an hour,DURATION
45,Miss Bingley,PERSON
45,Elizabeth,PERSON
45,her,PERSON
45,her,PERSON
45,She,PERSON
45,Annesley,PERSON
45,Miss,STATE_OR_PROVINCE
45,Darcy,PERSON
45,her,PERSON
45,her,PERSON
45,now,DATE
45,Elizabeth,PERSON
45,Darcy,PERSON
45,she,PERSON
45,his,PERSON
45,she,PERSON
45,her,PERSON
45,she,PERSON
45,he,PERSON
45,Gardiner,PERSON
45,two,NUMBER
45,three,NUMBER
45,river,TITLE
45,Georgiana,PERSON
45,that,TIME
45,morning,TIME
45,He,PERSON
45,him,PERSON
45,Elizabeth,PERSON
45,first,ORDINAL
45,he,PERSON
45,she,PERSON
45,his,PERSON
45,he,PERSON
45,Miss Bingley,ORGANIZATION
45,one,NUMBER
45,Darcy,PERSON
45,her,PERSON
45,she,PERSON
45,her,PERSON
45,her,PERSON
45,Miss,STATE_OR_PROVINCE
45,Darcy,PERSON
45,Elizabeth,PERSON
45,her,PERSON
45,he,PERSON
45,his,PERSON
45,Miss,STATE_OR_PROVINCE
45,Bingley,PERSON
45,first,ORDINAL
45,Miss,STATE_OR_PROVINCE
45,Eliza,PERSON
45,Meryton,LOCATION
45,Darcy,PERSON
45,Wickham,PERSON
45,Elizabeth,PERSON
45,attack,CAUSE_OF_DEATH
45,she,PERSON
45,he,PERSON
45,her,PERSON
45,him,PERSON
45,her,PERSON
45,she,PERSON
45,Darcy,PERSON
45,she,PERSON
45,her,PERSON
45,her,PERSON
45,his,PERSON
45,her,PERSON
45,Miss,STATE_OR_PROVINCE
45,Bingley,PERSON
45,Elizabeth,PERSON
45,Darcy,PERSON
45,she,PERSON
45,her,PERSON
45,she,PERSON
45,she,PERSON
45,she,PERSON
45,her,PERSON
45,her,PERSON
45,her,PERSON
45,her,PERSON
45,Miss,STATE_OR_PROVINCE
45,Darcy,PERSON
45,her,PERSON
45,Elizabeth,PERSON
45,Bingley,PERSON
45,Elizabeth,PERSON
45,her,PERSON
45,him,PERSON
45,her,PERSON
45,Miss,STATE_OR_PROVINCE
45,Bennet,PERSON
45,He,PERSON
45,his,PERSON
45,him,PERSON
45,his,PERSON
45,his,PERSON
45,Elizabeth,PERSON
45,Miss Bingley,PERSON
45,Wickham,LOCATION
45,Georgiana,PERSON
45,his,PERSON
45,Elizabeth,PERSON
45,Her,PERSON
45,she,PERSON
45,her,PERSON
45,his,PERSON
45,her,PERSON
45,Darcy,PERSON
45,Miss Bingley,PERSON
45,Elizabeth,PERSON
45,her,PERSON
45,Georgiana,PERSON
45,her,PERSON
45,Elizabeth,PERSON
45,Georgiana,PERSON
45,Her,PERSON
45,her,PERSON
45,his,PERSON
45,he,PERSON
45,her,PERSON
45,Darcy,PERSON
45,Miss Bingley,ORGANIZATION
45,him,PERSON
45,she,PERSON
45,his,PERSON
45,Eliza Bennet,PERSON
45,this morning,TIME
45,Darcy,PERSON
45,one,NUMBER
45,winter,DATE
45,she,PERSON
45,she,PERSON
45,She,PERSON
45,Louisa,PERSON
45,her,PERSON
45,Darcy,PERSON
45,summer,DATE
45,he,PERSON
45,he,PERSON
45,her,PERSON
45,she,PERSON
45,her,PERSON
45,Her,PERSON
45,her,PERSON
45,her,PERSON
45,Her,PERSON
45,Her,PERSON
45,her,PERSON
45,her,PERSON
45,Miss,STATE_OR_PROVINCE
45,Bingley,PERSON
45,Darcy,PERSON
45,Elizabeth,PERSON
45,him,PERSON
45,she,PERSON
45,she,PERSON
45,first,ORDINAL
45,Hertfordshire,CITY
45,one,NUMBER
45,night,TIME
45,Netherfield,LOCATION
45,He,PERSON
45,him,PERSON
45,she,PERSON
45,her,PERSON
45,she,PERSON
